text_id,narrative_name,text,predicted_entity,predicted_entity_type,was_reconstructed,n_fragments_merged,predicted_role,role_confidence,role_evidence,role_method,candidate_role,predicted_agency,gold_entity,gold_role,gold_agency,correct_incorrect_uncertain,annotator_notes
calibration_0018,Right-wing,"Bombshell Whistleblower Report: Mueller's Anti-Trump Witch Hunters Drank on the Job, Tried to Doctor Records, Violated Security Rules  The startling whistleblower report uncovers numerous allegations against the Mueller team that many people haven’t heard of even to this day.  https://w-j.co/s/47c18",Securityrules,MISC,False,1,unknown,0.0,"Bombshell Whistleblower Report: Mueller's Anti-Trump Witch Hunters Drank on the Job, Tried to Doctor Records, Violated Security Rules  The startling whistleblower report uncovers numerous allegations against the Mueller team that many people haven’t heard of even to this day.",no_signal,unknown,passive,,,,,
calibration_0018,Right-wing,"Bombshell Whistleblower Report: Mueller's Anti-Trump Witch Hunters Drank on the Job, Tried to Doctor Records, Violated Security Rules  The startling whistleblower report uncovers numerous allegations against the Mueller team that many people haven’t heard of even to this day.  https://w-j.co/s/47c18",Mueller,PER,False,1,unknown,0.0,"Bombshell Whistleblower Report: Mueller's Anti-Trump Witch Hunters Drank on the Job, Tried to Doctor Records, Violated Security Rules  The startling whistleblower report uncovers numerous allegations against the Mueller team that many people haven’t heard of even to this day.",no_signal,unknown,unknown,,,,,
calibration_0019,Right-wing,Very cool!  https://1819news.com/news/item/poll-charlie-kirk-turning-point-usa-second-most-watched-conservative-platform-in-alabama-behind-fox-news,Al,LOC,False,1,unknown,0.0,https://1819news.com/news/item/poll-charlie-kirk-turning-point-usa-second-most-watched-conservative-platform-in-alabama-behind-fox-news,no_signal,unknown,unknown,,,,,
calibration_0020,Right-wing,“The assassination of political figures is not the same thing as just being shot in the throat for the crime of debating issues in the public square.” @benshapiro  discusses the terrifying reality of Charlie Kirk's assassination with  @billmaher  - and what it means for our nation.,Ben,PER,False,1,unknown,0.0,@benshapiro  discusses the terrifying reality of Charlie Kirk's assassination with  @billmaher  - and what it means for our nation.,no_signal,unknown,active,,,,,
calibration_0020,Right-wing,“The assassination of political figures is not the same thing as just being shot in the throat for the crime of debating issues in the public square.” @benshapiro  discusses the terrifying reality of Charlie Kirk's assassination with  @billmaher  - and what it means for our nation.,Charliekirk,PER,False,1,unknown,0.0,@benshapiro  discusses the terrifying reality of Charlie Kirk's assassination with  @billmaher  - and what it means for our nation.,no_signal,unknown,unknown,,,,,
calibration_0020,Right-wing,“The assassination of political figures is not the same thing as just being shot in the throat for the crime of debating issues in the public square.” @benshapiro  discusses the terrifying reality of Charlie Kirk's assassination with  @billmaher  - and what it means for our nation.,we,IN_GROUP,False,1,unknown,0.0,@benshapiro  discusses the terrifying reality of Charlie Kirk's assassination with  @billmaher  - and what it means for our nation.,no_signal,unknown,unknown,,,,,
calibration_0021,Right-wing,"SECRETARY HEGSETH on the media’s coverage of Operation Epic Fury:  “TDS is in their DNA. They want President Trump to fail. But you, the American people, know better.”",Operationepicfury,MISC,False,1,unknown,0.0,SECRETARY HEGSETH on the media’s coverage of Operation Epic Fury:  “TDS is in their DNA.,no_signal,unknown,passive,,,,,
calibration_0021,Right-wing,"SECRETARY HEGSETH on the media’s coverage of Operation Epic Fury:  “TDS is in their DNA. They want President Trump to fail. But you, the American people, know better.”",TD,MISC,False,1,unknown,0.0,SECRETARY HEGSETH on the media’s coverage of Operation Epic Fury:  “TDS is in their DNA.,no_signal,unknown,active,,,,,
calibration_0021,Right-wing,"SECRETARY HEGSETH on the media’s coverage of Operation Epic Fury:  “TDS is in their DNA. They want President Trump to fail. But you, the American people, know better.”",Trump,PER,False,1,unknown,0.0,They want President Trump to fail.,no_signal,unknown,active,,,,,
calibration_0021,Right-wing,"SECRETARY HEGSETH on the media’s coverage of Operation Epic Fury:  “TDS is in their DNA. They want President Trump to fail. But you, the American people, know better.”",United States,MISC,False,1,unknown,0.0,"But you, the American people, know better.”",no_signal,unknown,unknown,,,,,
calibration_0022,Right-wing,Pittsburgh police officers accused of ignoring ICE agents’ struggle with suspect,Pittsburgh,LOC,False,1,unknown,0.0,Pittsburgh police officers accused of ignoring ICE agents’ struggle with suspect,no_signal,unknown,unknown,,,,,
calibration_0022,Right-wing,Pittsburgh police officers accused of ignoring ICE agents’ struggle with suspect,ICE,ORG,False,1,unknown,0.0,Pittsburgh police officers accused of ignoring ICE agents’ struggle with suspect,no_signal,unknown,unknown,,,,,
calibration_0023,Right-wing,On the show today:   Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.  Watch here:,Stevebannon,PER,False,1,uncertain,0.15,Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.,"rhetoric_lexicon:גאווה, הישג והרואיות+rhetoric_lexicon:גאווה, הישג והרואיות",hero,active,,,,,
calibration_0023,Right-wing,On the show today:   Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.  Watch here:,Jeffreyepstein,PER,False,1,uncertain,0.15,Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.,"rhetoric_lexicon:גאווה, הישג והרואיות+rhetoric_lexicon:גאווה, הישג והרואיות",hero,passive,,,,,
calibration_0023,Right-wing,On the show today:   Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.  Watch here:,MTG,ORG,False,1,uncertain,0.15,Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.,"rhetoric_lexicon:גאווה, הישג והרואיות+rhetoric_lexicon:גאווה, הישג והרואיות",hero,active,,,,,
calibration_0023,Right-wing,On the show today:   Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.  Watch here:,Thomasmassie,PER,False,1,uncertain,0.15,Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.,"rhetoric_lexicon:גאווה, הישג והרואיות+rhetoric_lexicon:גאווה, הישג והרואיות",hero,unknown,,,,,
calibration_0023,Right-wing,On the show today:   Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.  Watch here:,MAGA,ORG,False,1,uncertain,0.15,Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.,"rhetoric_lexicon:גאווה, הישג והרואיות+rhetoric_lexicon:גאווה, הישג והרואיות",hero,passive,,,,,
calibration_0023,Right-wing,On the show today:   Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.  Watch here:,United Nations,ORG,False,1,uncertain,0.15,Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.,"rhetoric_lexicon:גאווה, הישג והרואיות+rhetoric_lexicon:גאווה, הישג והרואיות",hero,active,,,,,
calibration_0023,Right-wing,On the show today:   Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.  Watch here:,Trump,PER,False,1,uncertain,0.15,Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.,"rhetoric_lexicon:גאווה, הישג והרואיות+rhetoric_lexicon:גאווה, הישג והרואיות",hero,unknown,,,,,
calibration_0023,Right-wing,On the show today:   Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.  Watch here:,Gaza,LOC,False,1,uncertain,0.15,Steve Bannon acted as a key advisor to Jeffrey Epstein in the years leading up to his arrest;   MTG and Thomas Massie continue their campaign to seize control of MAGA;   and the UN greenlights Trump’s big Gaza plan.,"rhetoric_lexicon:גאווה, הישג והרואיות+rhetoric_lexicon:גאווה, הישג והרואיות",hero,unknown,,,,,
calibration_0024,Right-wing,"Competition drives excellence. Monopolies, especially government ones, are just terrible for consumers.",(none detected),,,,,,,,,,,,,,
calibration_0025,Russian,"Our traditional values are, well, they're under attack from these modern liberal agendas that don't fit our culture.",we,IN_GROUP,False,1,unknown,0.0,"Our traditional values are, well, they're under attack from these modern liberal agendas that don't fit our culture.",no_signal,unknown,unknown,,,,,
calibration_0025,Russian,"Our traditional values are, well, they're under attack from these modern liberal agendas that don't fit our culture.",we,IN_GROUP,False,1,unknown,0.0,"Our traditional values are, well, they're under attack from these modern liberal agendas that don't fit our culture.",no_signal,unknown,unknown,,,,,
